shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
[@12.0.11838882@]10_20251005,-41.318755,174.800281,720,12733.77173602157
[@12.0.11838882@]10_20251005,-41.318899,174.800983,721,12794.544945892336
[@12.0.11838882@]10_20251005,-41.3189225,174.8011375,722,12807.7098578733
[@12.0.11838882@]10_20251005,-41.31886671,174.8011461,723,12813.953982682126
[@12.0.11838882@]10_20251005,-41.3189225,174.8011375,724,12820.19810749095
[@12.0.11838882@]10_20251005,-41.318949,174.801311,725,12834.983671974023
[@12.0.11838882@]10_20251005,-41.318964,174.801508,726,12851.51988680898
[@12.0.11838882@]10_20251005,-41.318969,174.80158,727,12857.558556251235
[@12.0.11838882@]10_20251005,-41.318965,174.801689,728,12866.672357444477
[@12.0.11838882@]10_20251005,-41.318941,174.80179,729,12875.519198507742
[@12.0.11838882@]10_20251005,-41.318884,174.801941,730,12889.633003253106
[@12.0.11838882@]10_20251005,-41.318875,174.801959,731,12891.439272978969
[@12.0.11838882@]10_20251005,-41.318829,174.802053,732,12900.80954891764
[@12.0.11838882@]10_20251005,-41.318777,174.802116,733,12908.626603863737
[@12.0.11838882@]10_20251005,-41.318611,174.80225,734,12930.212465505909
[@12.0.11838882@]10_20251005,-41.318555,174.802295,735,12937.486031243936
[@12.0.11838882@]10_20251005,-41.318487,174.802339,736,12945.893044586452
[@12.0.11838882@]10_20251005,-41.318267,174.802511,737,12974.261746026425
[@12.0.11838882@]10_20251005,-41.318144,174.802597,738,12989.709697858412
[@12.0.11838882@]10_20251005,-41.318032,174.802676,739,13003.803053360409
[@12.0.11838882@]10_20251005,-41.317918,174.802758,740,13018.21073633128
[@12.0.11838882@]10_20251005,-41.317852,174.802789,741,13025.992546606063
[@12.0.11838882@]10_20251005,-41.317783,174.802813,742,13033.922922996782
[@12.0.11838882@]10_20251005,-41.31772,174.802823,743,13040.97758999974
[@12.0.11838882@]10_20251005,-41.317652,174.802822,744,13048.53912392257
[@12.0.11838882@]10_20251005,-41.317487,174.802819,745,13066.887959164158
[@12.0.11838882@]10_20251005,-41.31743,174.802786,746,13073.799362726224
[@12.0.11838882@]10_20251005,-41.317369,174.802766,747,13080.784701019196
[@12.0.11838882@]10_20251005,-41.317306,174.802759,748,13087.81377045225
[@12.0.11838882@]10_20251005,-41.317243,174.802766,749,13094.844121977325
[@12.0.11838882@]10_20251005,-41.317183,174.802786,750,13101.722847325298
[@12.0.11838882@]10_20251005,-41.317125,174.802819,751,13108.737155856696
[@12.0.11838882@]10_20251005,-41.317062,174.802874,752,13117.114098028049
[@12.0.11838882@]10_20251005,-41.317009,174.802945,753,13125.474347147276
[@12.0.11838882@]10_20251005,-41.316967,174.803028,754,13133.83297904062
[@12.0.11838882@]10_20251005,-41.316938,174.80312,755,13142.16569263314
[@12.0.11838882@]10_20251005,-41.316922,174.803218,756,13150.541020801938
[@12.0.11838882@]10_20251005,-41.316921,174.803296,757,13157.055002661347
[@12.0.11838882@]10_20251005,-41.316928,174.803374,758,13163.61517132964
[@12.0.11838882@]10_20251005,-41.316944,174.803449,759,13170.126385403984
[@12.0.11838882@]10_20251005,-41.316968,174.80352,760,13176.627902951612
[@12.0.11838882@]10_20251005,-41.317043,174.803772,761,13199.265972154664
[@12.0.11838882@]10_20251005,-41.317098,174.803968,762,13216.739765674283
[@12.0.11838882@]10_20251005,-41.31715,174.804207,763,13237.520868717447
[@12.0.11838882@]10_20251005,-41.317176,174.804476,764,13260.171674273251
[@12.0.11838882@]10_20251005,-41.317187,174.804762,765,13284.08843192402
[@12.0.11838882@]10_20251005,-41.317185,174.805097,766,13312.06685479394
[@12.0.11838882@]10_20251005,-41.317161,174.805322,767,13331.046344259288
[@12.0.11838882@]10_20251005,-41.317114,174.805563,768,13351.840887613347
[@12.0.11838882@]10_20251005,-41.316972,174.80631,769,13416.193664952289
[@12.0.11838882@]10_20251005,-41.316851,174.806956,770,13471.796819793371
[@12.0.11838882@]10_20251005,-41.316735,174.807613,771,13528.162087555253
[@12.0.11838882@]10_20251005,-41.316725,174.807679,772,13533.784958425857
[@12.0.11838882@]10_20251005,-41.316716,174.807746,773,13539.46999758244
[@12.0.11838882@]10_20251005,-41.316708,174.807813,774,13545.135980688236
[@12.0.11838882@]10_20251005,-41.316702,174.80788,775,13550.771659937329
[@12.0.11838882@]10_20251005,-41.316696,174.807947,776,13556.40733918642
[@12.0.11838882@]10_20251005,-41.316692,174.808015,777,13562.103464932192
[@12.0.11838882@]10_20251005,-41.316675,174.808395,778,13593.895496084964
[@12.0.11838882@]10_20251005,-41.316673,174.808442,779,13597.825868711809
[@12.0.11838882@]10_20251005,-41.316668,174.808488,780,13601.707787578363
[@12.0.11838882@]10_20251005,-41.316661,174.808533,781,13605.545340200806
[@12.0.11838882@]10_20251005,-41.316651,174.808578,782,13609.464230557636
[@12.0.11838882@]10_20251005,-41.316639,174.808622,783,13613.371604902624
[@12.0.11838882@]10_20251005,-41.316625,174.808664,784,13617.209157525069
[@12.0.11838882@]10_20251005,-41.316609,174.808706,785,13621.141822582917
[@12.0.11838882@]10_20251005,-41.316606,174.808716,786,13622.037441629776
[@12.0.11838882@]10_20251005,-41.316572,174.808748,787,13626.668889671208
[@12.0.11838882@]10_20251005,-41.31654,174.808785,788,13631.381360441312
[@12.0.11838882@]10_20251005,-41.316512,174.808826,789,13636.00988858246
[@12.0.11838882@]10_20251005,-41.316487,174.808872,790,13640.752861099923
[@12.0.11838882@]10_20251005,-41.316467,174.80892,791,13645.337367577942
[@12.0.11838882@]10_20251005,-41.31645,174.808971,792,13649.997914008503
[@12.0.11838882@]10_20251005,-41.316437,174.809024,793,13654.654591159502
[@12.0.11838882@]10_20251005,-41.316379,174.809198,794,13670.553087083385
[@12.0.11838882@]10_20251005,-41.316334,174.809329,795,13682.58369482236
[@12.0.11838882@]10_20251005,-41.316288,174.80944,796,13693.17144277024
[@12.0.11838882@]10_20251005,-41.316232,174.80955,797,13704.269552791526
[@12.0.11838882@]10_20251005,-41.316183,174.80963,798,13712.890923407547
[@12.0.11838882@]10_20251005,-41.316125,174.809715,799,13722.482691023684
[@12.0.11838882@]10_20251005,-41.316061,174.809798,800,13732.416947708996
[@12.0.11838882@]10_20251005,-41.316026,174.809838,801,13737.545218642346
[@12.0.11838882@]10_20251005,-41.315992,174.809874,802,13742.37481075614
[@12.0.11838882@]10_20251005,-41.315697,174.81015,803,13782.466347074049
[@12.0.11838882@]10_20251005,-41.315552,174.81025,804,13800.624593761551
[@12.0.11838882@]10_20251005,-41.315287,174.810457,805,13834.7882921209
[@12.0.11838882@]10_20251005,-41.314737,174.810903,806,13906.39623047384
[@12.0.11838882@]10_20251005,-41.314648,174.810979,807,13918.15328484113
[@12.0.11838882@]10_20251005,-41.314591,174.811092,808,13929.52138130312
[@12.0.11838882@]10_20251005,-41.314573,174.811179,809,13937.057843362123
[@12.0.11838882@]10_20251005,-41.314569,174.811283,810,13945.755711114993
[@12.0.11838882@]10_20251005,-41.314579,174.811359,811,13952.200141741116
[@12.0.11838882@]10_20251005,-41.314594,174.811454,812,13960.307538452962
[@12.0.11838882@]10_20251005,-41.314615,174.811523,813,13966.524178274576
[@12.0.11838882@]10_20251005,-41.314814,174.812237,814,14030.129215410538
[@12.0.11838882@]10_20251005,-41.314818,174.812252,815,14031.454916531096
[@12.0.11838882@]10_20251005,-41.314923,174.812655,816,14067.080124116172
[@12.0.11838882@]10_20251005,-41.314988,174.812919,817,14090.28324415718
[@12.0.11838882@]10_20251005,-41.3150359,174.8130915,818,14105.642846027758
[@12.0.11838882@]10_20251005,-41.31498596,174.8131054,819,14111.315982653685
[@12.0.11838882@]10_20251005,-41.3150359,174.8130915,820,14116.989119279611
[@12.0.11838882@]10_20251005,-41.315106,174.813344,821,14139.47178524407
[@12.0.11838882@]10_20251005,-41.315089,174.813361,822,14141.83375124655
[@12.0.11838882@]10_20251005,-41.315077,174.813384,823,14144.172710538309
[@12.0.11838882@]10_20251005,-41.315072,174.813411,824,14146.49426517846
[@12.0.11838882@]10_20251005,-41.315073,174.813435,825,14148.503669466443
[@12.0.11838882@]10_20251005,-41.315079,174.813459,826,14150.617981862011
[@12.0.11838882@]10_20251005,-41.31509,174.813478,827,14152.62289585547
[@12.0.11838882@]10_20251005,-41.315105,174.813493,828,14154.70931655657
[@12.0.11838882@]10_20251005,-41.315131,174.813606,829,14164.57986228069
[@12.0.11838882@]10_20251005,-41.315152,174.813663,830,14169.88096687364
[@12.0.11838882@]10_20251005,-41.315179,174.813743,831,14177.205159858033
[@12.0.11838882@]10_20251005,-41.315211,174.813832,832,14185.446517526389
[@12.0.11838882@]10_20251005,-41.315275,174.813871,833,14193.273366479649
[@12.0.11838882@]10_20251005,-41.315425,174.814203,834,14225.631171279629
[@12.0.11838882@]10_20251005,-41.315594,174.814583,835,14262.514043663288
[@12.0.11838882@]10_20251005,-41.315637,174.814682,836,14272.065321626576
[@12.0.11838882@]10_20251005,-41.315684,174.814792,837,14282.634752026212
[@12.0.11838882@]10_20251005,-41.315744,174.81493,838,14295.951455356531
[@12.0.11838882@]10_20251005,-41.315847,174.815178,839,14319.6195261388
[@12.0.11838882@]10_20251005,-41.3159269,174.8153669,840,14337.725581707802
[@12.0.11838882@]10_20251005,-41.31585050999999,174.8153993,841,14346.639406807655
[@12.0.11838882@]10_20251005,-41.3159269,174.8153669,842,14355.553231907512
[@12.0.11838882@]10_20251005,-41.31596,174.815445,843,14363.042909269214
[@12.0.11838882@]10_20251005,-41.316053,174.815663,844,14383.98128349642
[@12.0.11838882@]10_20251005,-41.316147,174.815878,845,14404.757832205025
[@12.0.11838882@]10_20251005,-41.316227,174.81606,846,14422.369313866153
[@12.0.11838882@]10_20251005,-41.316245,174.816103,847,14426.481234605766
[@12.0.11838882@]10_20251005,-41.316276,174.816178,848,14433.631076343683
[@12.0.11838882@]10_20251005,-41.316412,174.81648,849,14463.039001578363
[@12.0.11838882@]10_20251005,-41.316401,174.816484,850,14464.30203531445
[@12.0.11838882@]10_20251005,-41.316384,174.816501,851,14466.665908435529
[@12.0.11838882@]10_20251005,-41.316373,174.816523,852,14468.876090045294
[@12.0.11838882@]10_20251005,-41.316367,174.816549,853,14471.146615275076
[@12.0.11838882@]10_20251005,-41.3161957,174.8165706,854,14490.279814133835
[@12.0.11838882@]10_20251005,-41.31609,174.816584,855,14502.086972800162
[@12.0.11838882@]10_20251005,-41.316005,174.816559,856,14511.765731751688
[@12.0.11838882@]10_20251005,-41.315854,174.81658,857,14528.647429400226
[@12.0.11838882@]10_20251005,-41.315764,174.816604,858,14538.85464374427
[@12.0.11838882@]10_20251005,-41.315703,174.816657,859,14546.953698652576
[@12.0.11838882@]10_20251005,-41.315621,174.816735,860,14558.159296973956
[@12.0.11838882@]10_20251005,-41.315304,174.816998,861,14599.691567074618
[@12.0.11838882@]10_20251005,-41.314833,174.817359,862,14660.122721736649
[@12.0.11838882@]10_20251005,-41.314378,174.817721,863,14719.061645593927
[@12.0.11838882@]10_20251005,-41.3141836,174.8178756,864,14744.240662000117
[@12.0.11838882@]10_20251005,-41.31412499999999,174.817802,865,14753.198864869675
[@12.0.11838882@]10_20251005,-41.3141836,174.8178756,866,14762.157067739236
[@12.0.11838882@]10_20251005,-41.314079,174.817959,867,14775.714232600774
[@12.0.11838882@]10_20251005,-41.314014,174.818007,868,14783.979614418238
[@12.0.11838882@]10_20251005,-41.313846,174.818138,869,14805.628639378994
[@12.0.11838882@]10_20251005,-41.313403,174.818482,870,14862.65441638832
[@12.0.11838882@]10_20251005,-41.3131471,174.8187216,871,14897.44122418466
[@12.0.11838882@]10_20251005,-41.31309675,174.8186678,872,14904.620000035691
[@12.0.11838882@]10_20251005,-41.3131471,174.8187216,873,14911.798775886726
[@12.0.11838882@]10_20251005,-41.313009,174.818851,874,14930.576802179085
[@12.0.11838882@]10_20251005,-41.312861,174.818966,875,14949.631645928564
[@12.0.11838882@]10_20251005,-41.312439,174.81926,876,15002.592343157934
[@12.0.11838882@]10_20251005,-41.31202,174.81958,877,15056.304825629515
[@12.0.11838882@]10_20251005,-41.311958,174.819629,878,15064.32223362686
[@12.0.11838882@]10_20251005,-41.311926,174.819647,879,15068.18553407018
[@12.0.11838882@]10_20251005,-41.3118795,174.8196842,880,15074.218230544167
[@12.0.11838882@]10_20251005,-41.31186606,174.81966743,881,15076.267604798695
[@12.0.11838882@]10_20251005,-41.3118795,174.8196842,882,15078.316979053225
[@12.0.11838882@]10_20251005,-41.311498,174.81999,883,15127.833427791238
[@12.0.11838882@]10_20251005,-41.311787,174.820648,884,15191.496676355937
[@12.0.11838882@]10_20251005,-41.311869,174.820854,885,15210.96908769962
[@12.0.11838882@]10_20251005,-41.311944,174.821033,886,15228.088554379909
[@12.0.11838882@]10_20251005,-41.312106,174.821414,887,15264.655088843
[@12.0.11838882@]10_20251005,-41.312142,174.821498,888,15272.731856821583
[@12.0.11838882@]10_20251005,-41.312286,174.821839,889,15305.405095380404
[@12.0.11838882@]10_20251005,-41.312409,174.822131,890,15333.366762386777
[@12.0.11838882@]10_20251005,-41.312418,174.822151,891,15335.316986595531
[@12.0.11838882@]10_20251005,-41.312505,174.822358,892,15355.128261520764
[@12.0.11838882@]10_20251005,-41.312569,174.822508,893,15369.536570028724
[@12.0.11838882@]10_20251005,-41.3127461,174.822915,894,15408.82171779992
[@12.0.11838882@]10_20251005,-41.31270032,174.82293499,895,15414.1777926431
[@12.0.11838882@]10_20251005,-41.3127461,174.822915,896,15419.53386748628
[@12.0.11838882@]10_20251005,-41.312781,174.822995,897,15427.260468372922
[@12.0.11838882@]10_20251005,-41.312824,174.823118,898,15438.591639219276
[@12.0.11838882@]10_20251005,-41.312765,174.823205,899,15448.38150292666
[@12.0.11838882@]10_20251005,-41.312694,174.823318,900,15460.686174681136
[@12.0.11838882@]10_20251005,-41.31264,174.823384,901,15468.837916844566
[@12.0.11838882@]10_20251005,-41.312625,174.823396,902,15470.783514180355
[@12.0.11838882@]10_20251005,-41.312578,174.823436,903,15476.985639296614
[@12.0.11838882@]10_20251005,-41.312383,174.823524,904,15499.880632377588
[@12.0.11838882@]10_20251005,-41.312339,174.823538,905,15504.911314422709
[@12.0.11838882@]10_20251005,-41.311847,174.823821,906,15564.5070253121
[@12.0.11838882@]10_20251005,-41.3115592,174.8239449,907,15598.14057248789
[@12.0.11838882@]10_20251005,-41.31150199999999,174.823812,908,15610.933980175836
[@12.0.11838882@]10_20251005,-41.3115592,174.8239449,909,15623.727387863782
[@12.0.11838882@]10_20251005,-41.311464,174.823986,910,15634.85550488717
[@12.0.11838882@]10_20251005,-41.311122,174.824061,911,15673.396716872296
[@12.0.11838882@]10_20251005,-41.310762,174.824224,912,15715.678701842247
[@12.0.11838882@]10_20251005,-41.31061,174.824285,913,15733.331586860944
[@12.0.11838882@]10_20251005,-41.310419,174.824369,914,15755.69850290021
[@12.0.11838882@]10_20251005,-41.310351,174.8244,915,15763.691141427327
[@12.0.11838882@]10_20251005,-41.310168,174.824496,916,15785.5623770384
[@12.0.11838882@]10_20251005,-41.310039,174.824548,917,15800.549551523864
[@12.0.11838882@]10_20251005,-41.309924,174.824598,918,15814.001603684714
[@12.0.11838882@]10_20251005,-41.3098777,174.8246166,919,15819.380347180138
[@12.0.11838882@]10_20251005,-41.30985112,174.8245505,920,15825.643208008572
[@12.0.11838882@]10_20251005,-41.3098777,174.8246166,921,15831.906068837006
[@12.0.11838882@]10_20251005,-41.30977,174.82466,922,15844.418832102578
[@12.0.11838882@]10_20251005,-41.30975,174.824668,923,15846.74232703111
[@12.0.11838882@]10_20251005,-41.309534,174.824771,924,15872.254887846362
[@12.0.11838882@]10_20251005,-41.309509,174.824783,925,15875.211634982448
[@12.0.11838882@]10_20251005,-41.30936,174.824849,926,15892.672787175736
[@12.0.11838882@]10_20251005,-41.309267,174.824878,927,15903.293681676303
[@12.0.11838882@]10_20251005,-41.309107,174.824951,928,15922.100483629858
[@12.0.11838882@]10_20251005,-41.308678,174.825137,929,15972.269344454273
[@12.0.11838882@]10_20251005,-41.308557,174.825187,930,15986.357263136562
[@12.0.11838882@]10_20251005,-41.308207,174.825335,931,16027.191638746264
[@12.0.11838882@]10_20251005,-41.30803,174.825421,932,16048.142922225335
[@12.0.11838882@]10_20251005,-41.307887,174.82548,933,16064.78995190731
[@12.0.11838882@]10_20251005,-41.3077,174.825558,934,16086.580063013633
[@12.0.11838882@]10_20251005,-41.30766,174.825574,935,16091.22414274212
[@12.0.11838882@]10_20251005,-41.307446,174.8256617,936,16116.121852702829
[@12.0.11838882@]10_20251005,-41.30740322,174.8255573,937,16126.055655758755
[@12.0.11838882@]10_20251005,-41.307446,174.8256617,938,16135.989458814684
[@12.0.11838882@]10_20251005,-41.307304,174.82572,939,16152.512860476876
[@12.0.11838882@]10_20251005,-41.307143,174.825811,940,16171.961884031596
[@12.0.11838882@]10_20251005,-41.306965,174.8259,941,16193.104581710326
[@12.0.11838882@]10_20251005,-41.306852,174.825931,942,16205.933867711938
[@12.0.11838882@]10_20251005,-41.306744,174.825939,943,16217.961478475658
[@12.0.11838882@]10_20251005,-41.306414,174.825942,944,16254.6566929345
[@12.0.11838882@]10_20251005,-41.306103,174.825958,945,16289.264140235062
[@12.0.11838882@]10_20251005,-41.305957,174.825945,946,16305.534976058212
[@12.0.11838882@]10_20251005,-41.305732,174.825953,947,16330.563023454308
[@12.0.11838882@]10_20251005,-41.3055017,174.8259575,948,16356.174131954467
[@12.0.11838882@]10_20251005,-41.3055,174.82587,949,16363.485392818571
