from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
3000,3000,2,240,1__0__473__TZM__115__5__115__5_20251116,19__0__437__TZM__206__4__206__4_20251116
3000,3000,2,240,1__0__473__TZM__115__5__115__5_20251116,19__0__437__TZM__206__3__206__3_20251116
WATE2,9165,2,0,HVL__0__3856__RAIL__Rail_Xmas_Sat_20251116,130__0__471__TZM__413__2__413__2_20251116
WATE2,9165,2,0,HVL__0__3856__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,130__0__471__TZM__413__2__413__2_20251116
WATE2,9165,2,0,HVL__0__3856__RAIL__Rail_SaSu_+_Hol_20251116,130__0__471__TZM__413__2__413__2_20251116
9001,PETO1,2,0,150__1__420__TZM__417__2__417__2_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sat_20251116
1006,PARA1,2,0,261__1__722__UZM__113__3__113__3_20251116,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,261__1__422__UZM__711__1__711__1_20251116,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20251116
PORI2,2003,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__1__126__TZM__319__319_20251116
PORI2,2003,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__1__126__TZM__319__1__319__1_20251116
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,170__0__417__TZM__605__605_20251116
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_SaSu_+_Hol_20251116,170__0__417__TZM__605__605_20251116
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_Xmas_Sat_20251116,170__0__417__TZM__605__605_20251116
2002,PORI1,2,0,236__1__112__TZM__321__321_20251116,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,236__1__112__TZM__321__2__321__2_20251116,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,236__1__112__TZM__321__1__321__1_20251116,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__428__TZM__417__2__417__2_20251116,HVL__1__3843__RAIL__Rail_Xmas_Sat_20251116
8251,TAIT1,2,0,120__1__168__TZM__606__606_20251116,HVL__1__3615__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__168__TZM__606__1__606__1_20251116,HVL__1__3615__RAIL__Rail_MTuWThF-XHol_20251116
UPPE,8579,2,240,HVL__0__3820__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,110__0__405__TZM__507__2__507__2_20251116
UPPE,8579,2,240,HVL__0__3820__RAIL__Rail_SaSu_+_Hol_20251116,110__0__405__TZM__507__2__507__2_20251116
UPPE,8579,2,240,HVL__0__3920__RAIL__Rail_Xmas_Sat_20251116,110__0__405__TZM__507__2__507__2_20251116
7720,7700,2,60,29__0__119__TZM__225__1__225__1_20251116,7__1__190__TZM__144__1__144__1_20251116
7720,7700,2,60,29__0__119__TZM__225__225_20251116,7__1__190__TZM__144__144_20251116
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_Xmas_Sat_20251116,160__0__451__TZM__603__3__603__3_20251116
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20251116,160__0__451__TZM__603__3__603__3_20251116
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,160__0__451__TZM__603__3__603__3_20251116
8140,WATE1,2,0,160__1__138__TZM__614__1__614__1_20251116,HVL__1__3607__RAIL__Rail_MTuWThF-XHol_20251116
8140,WATE1,2,0,160__1__138__TZM__614__614_20251116,HVL__1__3607__RAIL__Rail_MTuWThF-XHol_20251116
UPPE,8579,2,240,HVL__0__3854__RAIL__Rail_Xmas_Sat_20251116,110__0__469__TZM__511__2__511__2_20251116
UPPE,8579,2,240,HVL__0__3854__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,110__0__469__TZM__511__2__511__2_20251116
UPPE,8579,2,240,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20251116,110__0__469__TZM__511__2__511__2_20251116
8165,WATE1,2,0,130__1__198__TZM__412__5__412__5_20251116,HVL__1__3863__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
7700,7720,2,30,7__1__432__TZM__220__2__220__2_20251116,29__1__410__TZM__114__5__114__5_20251116
6720,7720,2,120,7__0__431__TZM__109__5__109__5_20251116,29__1__410__TZM__114__5__114__5_20251116
8297,TAIT1,2,0,121__1__402__TZM__405__4__405__4_20251116,HVL__1__3817__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8251,TAIT1,2,0,120__1__424__TZM__403__5__403__5_20251116,HVL__1__3827__RAIL__Rail_SaSu_+_Hol_20251116
2001,PORI1,2,0,226__0__421__TZM__304__6__304__6_20251116,KPL__1__6427__RAIL__Rail_Xmas_Sat_20251116
8251,TAIT1,2,0,120__1__710__TZM__602__602_20251116,HVL__1__3827__RAIL__Rail_Xmas_Sun+Hol_20251116
TAIT2,9251,2,0,HVL__0__2634__RAIL__Rail_MTuWThF-XHol_20251116,120__0__137__TZM__605__2__605__2_20251116
7730,7730,2,120,27__0__725__TZM__107__107_20251116,7__1__754__TZM__107__107_20251116
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__0__135__TZM__305__5__305__5_20251116
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__0__135__TZM__305__8__305__8_20251116
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__0__135__TZM__305__6__305__6_20251116
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,210__0__131__TZM__316__316_20251116
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,210__0__131__TZM__316__2__316__2_20251116
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,210__0__131__TZM__316__1__316__1_20251116
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20251116,210__0__131__TZM__316__316_20251116
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20251116,210__0__131__TZM__316__2__316__2_20251116
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20251116,210__0__131__TZM__316__1__316__1_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20251116,220__0__721__TZM__304__3__304__3_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_Xmas_Day_20251116,220__0__721__TZM__304__3__304__3_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sun+Hol_20251116,220__0__721__TZM__304__3__304__3_20251116
2001,PORI1,2,0,220__0__719__TZM__308__2__308__2_20251116,KPL__1__6433__RAIL__Rail_Xmas_Sun+Hol_20251116
9416,SILV,2,240,115__0__107__TZM__526__1__526__1_20251116,HVL__1__2617__RAIL__Rail_MTuWThF-XHol_20251116
9416,SILV,2,240,115__0__107__TZM__526__526_20251116,HVL__1__2617__RAIL__Rail_MTuWThF-XHol_20251116
PARA2,1005,2,0,KPL__0__6458__RAIL__Rail_SaSu_+_Hol_20251116,261__0__423__UZM__709__1__709__1_20251116
PARA2,1005,2,0,KPL__0__6458__RAIL__Rail_Xmas_Sat_20251116,261__0__423__UZM__709__1__709__1_20251116
PARA2,1005,2,0,KPL__0__6458__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,261__0__423__UZM__709__1__709__1_20251116
2001,PORI1,2,0,226__0__413__TZM__301__4__301__4_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_Xmas_Sun+Hol_20251116,261__0__719__UZM__118__3__118__3_20251116
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20251116,261__0__719__UZM__118__3__118__3_20251116
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_Xmas_Day_20251116,261__0__719__UZM__118__3__118__3_20251116
8165,WATE1,2,0,150__1__706__TZM__405__7__405__7_20251116,HVL__1__3825__RAIL__Rail_Xmas_Day_20251116
2002,PORI1,2,0,236__1__100__TZM__318__318_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,236__1__100__TZM__318__5__318__5_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,236__1__100__TZM__318__6__318__6_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,236__1__100__TZM__318__8__318__8_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20251116,220__0__151__TZM__314__314_20251116
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20251116,220__0__151__TZM__314__1__314__1_20251116
2001,PORI1,2,0,220__0__737__TZM__304__3__304__3_20251116,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20251116
2001,PORI1,2,0,220__0__445__TZM__305__3__305__3_20251116,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__736__TZM__308__2__308__2_20251116,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__442__TZM__302__1__302__1_20251116,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20251116
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,226__0__119__TZM__315__315_20251116
2003,PORI1,2,0,220__1__180__TZM__303__6__303__6_20251116,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__187__TZM__307__6__307__6_20251116,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__187__TZM__307__8__307__8_20251116,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__187__TZM__307__2__307__2_20251116,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__404__TZM__404__4__404__4_20251116,HVL__1__3817__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8251,TAIT1,2,0,120__1__214__TZM__2002__2002_20251116,HVL__1__4611__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__102__TZM__422__1__422__1_20251116,HVL__1__4611__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,154__0__129__TZM__615__615_20251116,HVL__1__3853__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
TAIT2,9251,2,0,HVL__0__3832__RAIL__Rail_Xmas_Sat_20251116,120__0__429__TZM__414__2__414__2_20251116
TAIT2,9251,2,0,HVL__0__3832__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,120__0__429__TZM__414__2__414__2_20251116
TAIT2,9251,2,0,HVL__0__3832__RAIL__Rail_SaSu_+_Hol_20251116,120__0__429__TZM__414__2__414__2_20251116
UPPE,8579,2,240,HVL__0__3832__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,111__0__127__TZM__505__5__505__5_20251116
UPPE,8579,2,240,HVL__0__2642__RAIL__Rail_MTuWThF-XHol_20251116,111__0__127__TZM__505__5__505__5_20251116
2001,PORI1,2,0,220__0__413__TZM__305__3__305__3_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2003,PORI1,2,0,220__1__412__TZM__309__5__309__5_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8165,WATE1,2,0,150__1__706__TZM__405__2__405__2_20251116,HVL__1__3825__RAIL__Rail_Xmas_Sun+Hol_20251116
8165,WATE1,2,0,150__1__706__TZM__405__7__405__7_20251116,HVL__1__3825__RAIL__Rail_Xmas_Sun+Hol_20251116
TREN2,9525,2,0,HVL__0__3822__RAIL__Rail_SaSu_+_Hol_20251116,114__1__404__TZM__506__4__506__4_20251116
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20251116,220__1__194__TZM__310__8__310__8_20251116
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20251116,220__1__194__TZM__310__9__310__9_20251116
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20251116,220__1__194__TZM__310__10__310__10_20251116
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20251116,220__1__194__TZM__310__12__310__12_20251116
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20251116,220__1__194__TZM__310__13__310__13_20251116
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20251116,220__1__194__TZM__310__2__310__2_20251116
8251,TAIT1,2,0,120__1__486__TZM__508__4__508__4_20251116,HVL__1__3869__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,226__0__409__TZM__308__6__308__6_20251116,KPL__1__6417__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2001,PORI1,2,0,220__0__445__TZM__305__3__305__3_20251116,KPL__1__6451__RAIL__Rail_Xmas_Sat_20251116
2003,PORI1,2,0,220__1__442__TZM__302__1__302__1_20251116,KPL__1__6451__RAIL__Rail_Xmas_Sat_20251116
8580,UPPE,2,240,112__1__402__TZM__503__4__503__4_20251116,HVL__1__3819__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8140,WATE1,2,0,160__1__710__TZM__402__2__402__2_20251116,HVL__1__3833__RAIL__Rail_Xmas_Day_20251116
UPPE,8579,2,240,HVL__0__3634__RAIL__Rail_MTuWThF-XHol_20251116,110__0__185__TZM__516__1__516__1_20251116
UPPE,8579,2,240,HVL__0__3852__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,110__0__185__TZM__516__1__516__1_20251116
1006,PARA1,2,0,250__0__401__UZM__710__1__710__1_20251116,KPL__1__6415__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
FEAT,1810,2,0,WRL__0__1608__RAIL__Rail_MTuWThF-XHol_20251116,200__1__116__TZM__902__1__902__1_20251116
FEAT,1810,2,0,WRL__0__1608__RAIL__Rail_MTuWThF-XHol_20251116,200__1__116__TZM__902__2__902__2_20251116
FEAT,1810,2,0,WRL__0__1608__RAIL__Rail_MTuWThF-XHol_20251116,200__1__116__TZM__902__902_20251116
2003,PORI1,2,0,210__1__132__TZM__316__316_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,210__1__132__TZM__316__2__316__2_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,210__1__132__TZM__316__1__316__1_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
TAIT2,9251,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol_20251116,120__0__187__TZM__424__1__424__1_20251116
TAIT2,9251,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol_20251116,120__0__187__TZM__424__424_20251116
1006,PARA1,2,0,262__1__702__UZM__112__3__112__3_20251116,KPL__1__6423__RAIL__Rail_Xmas_Day_20251116
PORI2,2003,2,0,KPL__0__6470__RAIL__Rail_Xmas_Sat_20251116,220__1__458__TZM__312__4__312__4_20251116
PORI2,2003,2,0,KPL__0__6470__RAIL__Rail_SaSu_+_Hol_20251116,220__1__458__TZM__312__4__312__4_20251116
PORI2,2003,2,0,KPL__0__6470__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,220__1__458__TZM__312__4__312__4_20251116
7730,7730,2,120,27__0__715__TZM__116__4__116__4_20251116,7__1__734__TZM__116__4__116__4_20251116
8140,WATE1,2,0,160__1__424__TZM__601__4__601__4_20251116,HVL__1__3833__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8580,UPPE,2,240,110__1__448__TZM__511__2__511__2_20251116,HVL__1__3839__RAIL__Rail_SaSu_+_Hol_20251116
8580,UPPE,2,240,110__1__726__TZM__504__3__504__3_20251116,HVL__1__3839__RAIL__Rail_SaSu_+_Hol_20251116
9416,SILV,2,240,115__0__411__TZM__508__4__508__4_20251116,HVL__1__3833__RAIL__Rail_Xmas_Sat_20251116
2003,PORI1,2,0,210__1__720__TZM__309__309_20251116,KPL__1__6451__RAIL__Rail_Xmas_Day_20251116
WATE2,9165,2,0,HVL__0__3828__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,130__0__131__TZM__413__4__413__4_20251116
8251,TAIT1,2,0,120__1__744__TZM__407__407_20251116,HVL__1__3863__RAIL__Rail_Xmas_Day_20251116
TAIT2,9251,2,0,HVL__0__3650__RAIL__Rail_MTuWThF-XHol_20251116,120__0__207__TZM__424__1__424__1_20251116
TAIT2,9251,2,0,HVL__0__3650__RAIL__Rail_MTuWThF-XHol_20251116,120__0__207__TZM__424__424_20251116
2003,PORI1,2,0,226__0__429__TZM__302__1__302__1_20251116,KPL__1__6437__RAIL__Rail_Xmas_Sat_20251116
8140,WATE1,2,0,170__0__419__TZM__601__4__601__4_20251116,HVL__1__3827__RAIL__Rail_Xmas_Sat_20251116
PARA2,1004,2,0,KPL__0__6426__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,260__0__409__UZM__718__1__718__1_20251116
PARA2,1004,2,0,KPL__0__6426__RAIL__Rail_SaSu_+_Hol_20251116,260__0__409__UZM__718__1__718__1_20251116
PARA2,1004,2,0,KPL__0__6426__RAIL__Rail_Xmas_Sat_20251116,260__0__409__UZM__718__1__718__1_20251116
8165,WATE1,2,0,150__1__154__TZM__415__5__415__5_20251116,HVL__1__3857__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
WATE2,9165,2,0,HVL__0__3624__RAIL__Rail_MTuWThF-XHol_20251116,130__0__167__TZM__429__1__429__1_20251116
WATE2,9165,2,0,HVL__0__3624__RAIL__Rail_MTuWThF-XHol_20251116,130__0__167__TZM__429__429_20251116
WATE2,9165,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol_20251116,130__0__167__TZM__429__1__429__1_20251116
WATE2,9165,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol_20251116,130__0__167__TZM__429__429_20251116
WATE2,9165,2,0,HVL__0__3846__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,130__0__167__TZM__429__429_20251116
2003,PORI1,2,0,220__1__118__TZM__320__320_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__118__TZM__320__1__320__1_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__125__TZM__311__3__311__3_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__125__TZM__311__4__311__4_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__125__TZM__311__1__311__1_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
3081,3081,2,240,19__0__171__TZM__232__1__232__1_20251116,1__1__286__TZM__109__6__109__6_20251116
8165,WATE1,2,0,150__1__712__TZM__403__403_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sun+Hol_20251116
9416,SILV,2,240,115__0__115__TZM__503__5__503__5_20251116,HVL__1__2639__RAIL__Rail_MTuWThF-XHol_20251116
9416,SILV,2,240,115__0__115__TZM__503__503_20251116,HVL__1__2639__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__452__TZM__414__2__414__2_20251116,HVL__1__3841__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
9001,PETO1,2,0,150__1__424__TZM__410__2__410__2_20251116,HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20251116
PARA2,1005,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,261__0__167__UZM__4041__1__4041__1_20251116
8140,WATE1,2,0,170__0__707__TZM__402__2__402__2_20251116,HVL__1__3827__RAIL__Rail_Xmas_Sun+Hol_20251116
1006,PARA1,2,0,250__0__423__UZM__705__1__705__1_20251116,KPL__1__6459__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2002,PORI1,2,0,236__1__404__TZM__302__1__302__1_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PARA2,1005,2,0,KPL__0__6466__RAIL__Rail_SaSu_+_Hol_20251116,262__0__429__UZM__705__1__705__1_20251116
PARA2,1005,2,0,KPL__0__6466__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,262__0__429__UZM__705__1__705__1_20251116
PARA2,1005,2,0,KPL__0__6466__RAIL__Rail_Xmas_Sat_20251116,262__0__429__UZM__705__1__705__1_20251116
6733,6730,2,120,7__0__151__TZM__117__6__117__6_20251116,27__1__118__TZM__147__1__147__1_20251116
2002,PORI1,2,0,236__1__424__TZM__305__3__305__3_20251116,KPL__1__6459__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
9001,PETO1,2,0,154__0__415__TZM__408__5__408__5_20251116,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,261__1__710__UZM__114__3__114__3_20251116,KPL__1__6433__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,261__1__410__UZM__718__1__718__1_20251116,KPL__1__6433__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,260__1__420__UZM__711__1__711__1_20251116,KPL__1__6453__RAIL__Rail_Xmas_Sat_20251116
1501,WAIK,2,240,281__0__701__UZM__101__1__101__1_20251116,KPL__1__6417__RAIL__Rail_SaSu_+_Hol_20251116
1501,WAIK,2,240,281__0__401__UZM__706__1__706__1_20251116,KPL__1__6417__RAIL__Rail_SaSu_+_Hol_20251116
6733,6730,2,120,7__0__405__TZM__109__5__109__5_20251116,27__1__402__TZM__107__3__107__3_20251116
WATE2,9165,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol_20251116,130__0__181__TZM__429__1__429__1_20251116
WATE2,9165,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol_20251116,130__0__181__TZM__429__429_20251116
1006,PARA1,2,0,250__0__129__UZM__4040__1__4040__1_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
3081,3081,2,240,19__0__147__TZM__204__5__204__5_20251116,1__1__170__TZM__212__6__212__6_20251116
3081,3081,2,240,19__0__147__TZM__204__3__204__3_20251116,1__1__170__TZM__212__3__212__3_20251116
8140,WATE1,2,0,160__1__418__TZM__603__3__603__3_20251116,HVL__1__3827__RAIL__Rail_Xmas_Sat_20251116
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20251116,226__0__121__TZM__304__7__304__7_20251116
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20251116,226__0__121__TZM__304__8__304__8_20251116
WATE2,9165,2,0,HVL__0__3822__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,150__0__113__TZM__434__434_20251116
WATE2,9165,2,0,HVL__0__2626__RAIL__Rail_MTuWThF-XHol_20251116,150__0__113__TZM__434__1__434__1_20251116
WATE2,9165,2,0,HVL__0__2626__RAIL__Rail_MTuWThF-XHol_20251116,150__0__113__TZM__434__434_20251116
6733,6730,2,120,7__0__135__TZM__142__1__142__1_20251116,27__1__114__TZM__109__6__109__6_20251116
6733,6730,2,120,7__0__135__TZM__142__142_20251116,27__1__114__TZM__109__6__109__6_20251116
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,210__0__115__TZM__309__6__309__6_20251116
PORI2,2001,2,0,KPL__0__6432__RAIL__Rail_Xmas_Day_20251116,210__0__707__TZM__301__3__301__3_20251116
PORI2,2001,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20251116,210__0__707__TZM__301__3__301__3_20251116
PORI2,2001,2,0,KPL__0__6432__RAIL__Rail_Xmas_Sun+Hol_20251116,210__0__707__TZM__301__3__301__3_20251116
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20251116,220__0__113__TZM__311__3__311__3_20251116
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20251116,220__0__113__TZM__311__4__311__4_20251116
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol_20251116,220__0__113__TZM__311__1__311__1_20251116
3000,3000,2,240,1__0__489__TZM__117__5__117__5_20251116,19__0__443__TZM__216__5__216__5_20251116
9001,PETO1,2,0,154__0__117__TZM__426__1__426__1_20251116,HVL__1__2637__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,154__0__117__TZM__426__426_20251116,HVL__1__2637__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,261__1__414__UZM__704__1__704__1_20251116,KPL__1__6441__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2002,PORI1,2,0,230__1__714__TZM__308__2__308__2_20251116,KPL__1__6443__RAIL__Rail_Xmas_Day_20251116
1006,PARA1,2,0,261__1__110__UZM__4002__1__4002__1_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
WATE2,9140,2,0,HVL__0__3868__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,160__0__179__TZM__419__419_20251116
WATE2,9140,2,0,HVL__0__3660__RAIL__Rail_MTuWThF-XHol_20251116,160__0__179__TZM__419__3__419__3_20251116
WATE2,9140,2,0,HVL__0__3660__RAIL__Rail_MTuWThF-XHol_20251116,160__0__179__TZM__419__419_20251116
PARA2,1004,2,0,KPL__0__6340__RAIL__Rail_MTuWThF-XHol_20251116,250__0__151__UZM__4033__1__4033__1_20251116
4500,WOOD,2,0,204__1__106__TZM__801__801_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
4500,WOOD,2,0,204__1__106__TZM__801__1__801__1_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,130__1__102__TZM__412__3__412__3_20251116,HVL__1__4605__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,130__1__102__TZM__412__5__412__5_20251116,HVL__1__4605__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__405__TZM__303__1__303__1_20251116,KPL__1__6411__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2003,PORI1,2,0,220__1__404__TZM__307__5__307__5_20251116,KPL__1__6411__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PORI2,2003,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20251116,220__1__712__TZM__306__2__306__2_20251116
PORI2,2003,2,0,KPL__0__6432__RAIL__Rail_Xmas_Day_20251116,220__1__712__TZM__306__2__306__2_20251116
PORI2,2003,2,0,KPL__0__6432__RAIL__Rail_Xmas_Sun+Hol_20251116,220__1__712__TZM__306__2__306__2_20251116
