stop_pattern_id,stop_id,stop_sequence,timepoint
280_0_20251005,1637,3,0
280_0_20251005,1638,4,0
280_0_20251005,1522,5,0
280_0_20251005,1524,6,0
280_0_20251005,1526,7,0
280_0_20251005,1528,8,0
280_0_20251005,1530,9,0
280_0_20251005,1532,10,0
280_0_20251005,1534,11,0
280_0_20251005,1536,12,1
280_0_20251005,1538,13,0
280_0_20251005,1540,14,0
280_0_20251005,1542,15,0
280_0_20251005,1544,16,0
280_0_20251005,1546,17,0
280_0_20251005,1548,18,0
280_0_20251005,1550,19,0
280_0_20251005,1552,20,0
280_0_20251005,1554,21,0
280_0_20251005,1556,22,0
280_0_20251005,1558,23,0
280_0_20251005,1604,24,0
280_0_20251005,1606,25,0
280_0_20251005,1608,26,0
280_0_20251005,1610,27,1
280_0_20251005,1612,28,0
280_0_20251005,1614,29,0
280_0_20251005,1616,30,0
280_0_20251005,1618,31,0
280_0_20251005,1620,32,0
280_0_20251005,1560,33,0
280_0_20251005,1562,34,0
280_0_20251005,1564,35,0
280_0_20251005,1566,36,0
280_0_20251005,1568,37,0
280_0_20251005,1570,38,0
280_0_20251005,1572,39,0
280_0_20251005,1574,40,0
280_0_20251005,1621,41,0
280_0_20251005,1623,42,0
280_0_20251005,1596,43,0
280_0_20251005,1501,44,1
280_0_20251005,1001,45,0
280_0_20251005,1002,46,1
14_1_20251005,4333,0,1
14_1_20251005,4381,1,0
14_1_20251005,5320,2,0
14_1_20251005,5139,3,1
14_1_20251005,4136,4,1
14_1_20251005,4135,5,0
14_1_20251005,4134,6,0
14_1_20251005,4133,7,0
14_1_20251005,4132,8,0
14_1_20251005,4131,9,0
14_1_20251005,4130,10,0
14_1_20251005,4129,11,0
14_1_20251005,4128,12,0
14_1_20251005,4127,13,0
14_1_20251005,4126,14,0
14_1_20251005,4125,15,0
14_1_20251005,4123,16,1
14_1_20251005,4122,17,0
14_1_20251005,4121,18,0
14_1_20251005,4120,19,0
14_1_20251005,4119,20,0
14_1_20251005,4118,21,0
14_1_20251005,4117,22,0
14_1_20251005,4116,23,0
14_1_20251005,4115,24,0
14_1_20251005,4114,25,0
14_1_20251005,4113,26,0
14_1_20251005,5500,27,1
14_1_20251005,5502,28,0
14_1_20251005,5506,29,0
14_1_20251005,5508,30,0
14_1_20251005,5510,31,0
14_1_20251005,5513,32,0
14_1_20251005,5514,33,0
14_1_20251005,5516,34,1
14_1_20251005,6512,35,0
14_1_20251005,6514,36,0
14_1_20251005,6515,37,0
14_1_20251005,6516,38,0
14_1_20251005,6517,39,0
14_1_20251005,6518,40,0
14_1_20251005,6519,41,0
14_1_20251005,6521,42,0
14_1_20251005,6522,43,0
14_1_20251005,6525,44,0
14_1_20251005,6526,45,0
14_1_20251005,6527,46,0
14_1_20251005,6528,47,0
14_1_20251005,6529,48,0
14_1_20251005,6530,49,0
14_1_20251005,6531,50,0
14_1_20251005,6532,51,0
14_1_20251005,6533,52,0
14_1_20251005,6534,53,0
14_1_20251005,6535,54,1
14_1_20251005,6218,55,0
14_1_20251005,6219,56,0
14_1_20251005,6220,57,0
14_1_20251005,6221,58,0
14_1_20251005,6222,59,0
14_1_20251005,6223,60,0
14_1_20251005,6224,61,1
14_1_20251005,6018,62,1
14_1_20251005,7035,63,1
14_0_20251005,6018,0,1
14_0_20251005,7035,1,1
14_0_20251005,7224,2,1
14_0_20251005,7223,3,0
14_0_20251005,7222,4,0
14_0_20251005,7221,5,0
14_0_20251005,7220,6,0
14_0_20251005,7219,7,0
14_0_20251005,7218,8,0
14_0_20251005,7535,9,1
14_0_20251005,7534,10,0
14_0_20251005,7533,11,0
14_0_20251005,7532,12,0
14_0_20251005,7531,13,0
14_0_20251005,7530,14,0
14_0_20251005,7529,15,0
14_0_20251005,7527,16,0
14_0_20251005,7526,17,0
14_0_20251005,7525,18,0
14_0_20251005,7523,19,0
14_0_20251005,7522,20,0
14_0_20251005,7521,21,0
14_0_20251005,7520,22,0
14_0_20251005,7519,23,0
14_0_20251005,7518,24,0
14_0_20251005,7517,25,0
14_0_20251005,7515,26,0
14_0_20251005,7514,27,0
14_0_20251005,7512,28,0
14_0_20251005,5000,29,1
14_0_20251005,5002,30,0
14_0_20251005,5515,31,0
14_0_20251005,5006,32,0
14_0_20251005,5008,33,0
14_0_20251005,5010,34,0
14_0_20251005,5012,35,0
14_0_20251005,5014,36,0
14_0_20251005,5111,37,0
14_0_20251005,5112,38,0
14_0_20251005,5113,39,1
14_0_20251005,5115,40,0
14_0_20251005,5116,41,0
14_0_20251005,5117,42,0
14_0_20251005,5118,43,0
14_0_20251005,5119,44,0
14_0_20251005,5120,45,0
14_0_20251005,5121,46,0
14_0_20251005,5123,47,0
14_0_20251005,5124,48,1
14_0_20251005,5125,49,0
14_0_20251005,5126,50,0
14_0_20251005,5127,51,0
14_0_20251005,5128,52,0
14_0_20251005,5129,53,0
14_0_20251005,5130,54,0
14_0_20251005,5131,55,0
14_0_20251005,5132,56,0
14_0_20251005,5133,57,0
14_0_20251005,5134,58,0
14_0_20251005,5135,59,0
14_0_20251005,4136,60,1
14_0_20251005,4139,61,1
14_0_20251005,5323,62,0
14_0_20251005,5324,63,0
14_0_20251005,4333,64,1
762_0_20251005,6018,0,1
762_0_20251005,6081,1,1
762_0_20251005,6234,2,0
762_0_20251005,6235,3,0
762_0_20251005,6236,4,0
762_0_20251005,7246,5,0
762_0_20251005,7245,6,0
762_0_20251005,7244,7,0
762_0_20251005,7242,8,0
762_0_20251005,7241,9,1
762_0_20251005,7240,10,0
762_0_20251005,7239,11,0
762_0_20251005,7238,12,0
762_0_20251005,6272,13,0
762_0_20251005,6273,14,0
762_0_20251005,6274,15,0
762_0_20251005,6087,16,0
762_0_20251005,6088,17,0
762_0_20251005,6089,18,0
762_0_20251005,6036,19,0
762_0_20251005,6037,20,0
762_0_20251005,6038,21,0
762_0_20251005,6039,22,0
762_0_20251005,6040,23,0
762_0_20251005,6041,24,0
762_0_20251005,6042,25,0
762_0_20251005,7042,26,1
MIF_0_20251005,9997,0,1
MIF_0_20251005,9999,1,1
MIF_0_20251005,9998,2,1
MIF_0_20251005,9999,3,1
MIF_0_20251005,9997,4,1
868_0_20251005,9136,0,1
868_0_20251005,9951,1,0
868_0_20251005,9953,2,0
868_0_20251005,9954,3,0
868_0_20251005,9955,4,0
868_0_20251005,9956,5,0
868_0_20251005,9957,6,0
868_0_20251005,9958,7,0
868_0_20251005,9959,8,0
868_0_20251005,9973,9,0
868_0_20251005,9960,10,0
868_0_20251005,9961,11,0
868_0_20251005,9962,12,0
868_0_20251005,9963,13,0
868_0_20251005,9964,14,0
868_0_20251005,9965,15,0
868_0_20251005,9966,16,0
868_0_20251005,9967,17,0
868_0_20251005,9968,18,0
868_0_20251005,9969,19,0
868_0_20251005,9970,20,0
868_0_20251005,8971,21,0
868_0_20251005,8970,22,0
868_0_20251005,8969,23,0
868_0_20251005,8968,24,0
868_0_20251005,8967,25,0
868_0_20251005,9977,26,0
868_0_20251005,9978,27,0
868_0_20251005,9979,28,0
868_0_20251005,9980,29,0
868_0_20251005,9981,30,0
868_0_20251005,9982,31,0
868_0_20251005,9983,32,0
868_0_20251005,9984,33,0
868_0_20251005,9985,34,1
110_0_20251005,9000,0,1
110_0_20251005,9002,1,0
110_0_20251005,9003,2,0
110_0_20251005,9004,3,0
110_0_20251005,9005,4,0
110_0_20251005,9007,5,0
110_0_20251005,9008,6,0
110_0_20251005,9009,7,0
110_0_20251005,9110,8,0
110_0_20251005,9111,9,0
110_0_20251005,9112,10,0
110_0_20251005,9113,11,0
110_0_20251005,9114,12,0
110_0_20251005,9115,13,1
110_0_20251005,9117,14,0
110_0_20251005,9118,15,0
110_0_20251005,9121,16,0
110_0_20251005,9122,17,0
110_0_20251005,9223,18,1
110_0_20251005,9224,19,0
110_0_20251005,9225,20,0
110_0_20251005,9226,21,0
110_0_20251005,9227,22,0
110_0_20251005,9228,23,0
110_0_20251005,9229,24,0
110_0_20251005,9231,25,0
110_0_20251005,9232,26,0
110_0_20251005,9233,27,0
110_0_20251005,9234,28,0
110_0_20251005,9235,29,0
110_0_20251005,9236,30,0
110_0_20251005,9237,31,0
110_0_20251005,9238,32,0
110_0_20251005,9239,33,0
110_0_20251005,9240,34,0
110_0_20251005,9241,35,0
110_0_20251005,9242,36,0
110_0_20251005,9256,37,0
110_0_20251005,9257,38,0
110_0_20251005,9360,39,1
110_0_20251005,9461,40,0
110_0_20251005,9462,41,1
110_0_20251005,9463,42,0
110_0_20251005,9464,43,0
110_0_20251005,9465,44,0
110_0_20251005,9466,45,0
110_0_20251005,9567,46,0
110_0_20251005,9568,47,0
110_0_20251005,9569,48,0
110_0_20251005,9570,49,0
110_0_20251005,9571,50,0
110_0_20251005,9572,51,0
110_0_20251005,9573,52,0
110_0_20251005,9574,53,0
110_0_20251005,9575,54,0
110_0_20251005,9576,55,0
110_0_20251005,8579,56,1
110_0_20251005,9582,57,0
110_0_20251005,9583,58,0
110_0_20251005,9584,59,0
110_0_20251005,9585,60,0
110_0_20251005,9586,61,0
110_0_20251005,9587,62,0
110_0_20251005,9688,63,0
110_0_20251005,9689,64,0
110_0_20251005,9690,65,0
110_0_20251005,9691,66,0
110_0_20251005,9692,67,0
110_0_20251005,9693,68,0
110_0_20251005,9694,69,0
110_0_20251005,9601,70,0
110_0_20251005,9602,71,0
110_0_20251005,9604,72,0
110_0_20251005,9605,73,1
860_1_20251005,8985,0,1
860_1_20251005,8984,1,0
860_1_20251005,8983,2,0
860_1_20251005,8982,3,0
860_1_20251005,8981,4,0
860_1_20251005,8980,5,0
860_1_20251005,8979,6,0
860_1_20251005,8978,7,0
860_1_20251005,8977,8,0
860_1_20251005,9967,9,0
860_1_20251005,9968,10,0
860_1_20251005,9969,11,0
860_1_20251005,9970,12,0
860_1_20251005,8971,13,0
860_1_20251005,8970,14,0
860_1_20251005,8969,15,0
860_1_20251005,8968,16,0
860_1_20251005,8967,17,0
860_1_20251005,8966,18,0
860_1_20251005,8965,19,0
860_1_20251005,8964,20,0
860_1_20251005,8963,21,0
860_1_20251005,8962,22,0
860_1_20251005,8961,23,0
860_1_20251005,8960,24,0
860_1_20251005,8973,25,0
860_1_20251005,8959,26,0
860_1_20251005,9954,27,0
860_1_20251005,9955,28,0
860_1_20251005,9956,29,0
860_1_20251005,9957,30,0
860_1_20251005,8952,31,0
860_1_20251005,8748,32,0
860_1_20251005,8147,33,0
860_1_20251005,8146,34,0
860_1_20251005,9157,35,0
860_1_20251005,9158,36,0
860_1_20251005,9199,37,1
860_1_20251005,9197,38,1
860_1_20251005,9136,39,1
110_1_20251005,9605,0,1
110_1_20251005,8604,1,0
110_1_20251005,8602,2,0
110_1_20251005,8601,3,0
110_1_20251005,8694,4,0
110_1_20251005,8693,5,0
110_1_20251005,8692,6,0
110_1_20251005,8691,7,0
110_1_20251005,8690,8,0
110_1_20251005,8689,9,0
110_1_20251005,8588,10,0
110_1_20251005,8587,11,0
110_1_20251005,8586,12,0
110_1_20251005,8585,13,0
110_1_20251005,8584,14,0
110_1_20251005,8582,15,0
110_1_20251005,8580,16,1
110_1_20251005,8576,17,0
110_1_20251005,8575,18,0
110_1_20251005,8573,19,0
110_1_20251005,8572,20,0
110_1_20251005,8571,21,0
110_1_20251005,8570,22,0
110_1_20251005,8569,23,0
110_1_20251005,8568,24,0
110_1_20251005,8467,25,0
110_1_20251005,8466,26,0
110_1_20251005,8465,27,0
110_1_20251005,8464,28,0
110_1_20251005,8463,29,0
110_1_20251005,8462,30,1
110_1_20251005,8361,31,0
110_1_20251005,8360,32,1
110_1_20251005,8256,33,0
110_1_20251005,8242,34,0
110_1_20251005,8241,35,0
110_1_20251005,8240,36,0
110_1_20251005,8239,37,0
110_1_20251005,8237,38,0
110_1_20251005,8236,39,0
110_1_20251005,8235,40,0
110_1_20251005,8234,41,0
110_1_20251005,8233,42,0
110_1_20251005,8232,43,0
110_1_20251005,8231,44,0
110_1_20251005,8229,45,0
110_1_20251005,8228,46,0
110_1_20251005,8227,47,0
110_1_20251005,8226,48,0
110_1_20251005,8225,49,0
110_1_20251005,8224,50,0
110_1_20251005,8123,51,1
110_1_20251005,8122,52,0
110_1_20251005,8121,53,0
110_1_20251005,8118,54,0
110_1_20251005,8117,55,0
110_1_20251005,8116,56,0
110_1_20251005,8115,57,1
110_1_20251005,8113,58,0
110_1_20251005,8112,59,0
110_1_20251005,8111,60,0
110_1_20251005,8110,61,0
110_1_20251005,8009,62,0
110_1_20251005,8008,63,0
110_1_20251005,8007,64,0
110_1_20251005,8006,65,0
110_1_20251005,8005,66,0
110_1_20251005,8004,67,0
110_1_20251005,8003,68,0
110_1_20251005,8000,69,0
110_1_20251005,9000,70,1
860_0_20251005,9199,0,1
860_0_20251005,9197,1,1
860_0_20251005,8157,2,0
860_0_20251005,9146,3,0
860_0_20251005,9147,4,0
860_0_20251005,9748,5,0
860_0_20251005,9951,6,0
860_0_20251005,9953,7,0
860_0_20251005,9954,8,0
860_0_20251005,9955,9,0
860_0_20251005,9956,10,0
860_0_20251005,9957,11,0
860_0_20251005,9958,12,0
860_0_20251005,9959,13,0
860_0_20251005,9973,14,0
860_0_20251005,9960,15,0
860_0_20251005,9961,16,0
860_0_20251005,9962,17,0
860_0_20251005,9963,18,0
860_0_20251005,9964,19,0
860_0_20251005,9965,20,0
860_0_20251005,9966,21,0
860_0_20251005,9967,22,0
712_0_20251005,6244,21,0
712_0_20251005,6245,22,0
712_0_20251005,6246,23,1
614_0_20251005,4113,0,1
614_0_20251005,5103,1,1
614_0_20251005,4311,2,0
614_0_20251005,5911,3,0
614_0_20251005,5912,4,0
614_0_20251005,5913,5,0
614_0_20251005,5914,6,0
614_0_20251005,5915,7,1
614_0_20251005,5916,8,0
614_0_20251005,5917,9,0
614_0_20251005,5918,10,0
614_0_20251005,5319,11,1
614_0_20251005,5380,12,0
614_0_20251005,5381,13,0
614_0_20251005,5382,14,0
614_0_20251005,5383,15,0
614_0_20251005,5384,16,0
614_0_20251005,5385,17,0
614_0_20251005,5386,18,0
614_0_20251005,5388,19,0
614_0_20251005,5389,20,0
614_0_20251005,5390,21,0
614_0_20251005,5391,22,0
614_0_20251005,5392,23,0
614_0_20251005,5393,24,0
614_0_20251005,5394,25,0
614_0_20251005,5395,26,0
614_0_20251005,5396,27,1
N22_0_20251005,5000,0,1
N22_0_20251005,5002,1,0
N22_0_20251005,5515,2,0
N22_0_20251005,5006,3,0
N22_0_20251005,5008,4,0
N22_0_20251005,5010,5,0
N22_0_20251005,5012,6,0
N22_0_20251005,5014,7,0
N22_0_20251005,5016,8,0
N22_0_20251005,5018,9,0
N22_0_20251005,5020,10,0
N22_0_20251005,5024,11,0
N22_0_20251005,5026,12,0
N22_0_20251005,5028,13,0
N22_0_20251005,3260,14,0
N22_0_20251005,3263,15,0
N22_0_20251005,9099,16,0
N22_0_20251005,9002,17,0
N22_0_20251005,9003,18,0
N22_0_20251005,9004,19,0
N22_0_20251005,9005,20,0
N22_0_20251005,9007,21,0
N22_0_20251005,9008,22,0
N22_0_20251005,9009,23,0
N22_0_20251005,9110,24,0
N22_0_20251005,9111,25,0
N22_0_20251005,9112,26,0
N22_0_20251005,9113,27,0
N22_0_20251005,9114,28,0
N22_0_20251005,9115,29,1
N22_0_20251005,9117,30,0
N22_0_20251005,9118,31,0
N22_0_20251005,9121,32,0
N22_0_20251005,9122,33,0
N22_0_20251005,9223,34,0
N22_0_20251005,9224,35,0
N22_0_20251005,9225,36,0
N22_0_20251005,9226,37,0
N22_0_20251005,9227,38,0
N22_0_20251005,8207,39,0
N22_0_20251005,9260,40,0
N22_0_20251005,9290,41,0
N22_0_20251005,9285,42,0
N22_0_20251005,9292,43,0
N22_0_20251005,9293,44,0
N22_0_20251005,9249,45,0
N22_0_20251005,9250,46,0
N22_0_20251005,9251,47,0
N22_0_20251005,9253,48,0
N22_0_20251005,9254,49,0
N22_0_20251005,9255,50,0
N22_0_20251005,9256,51,0
N22_0_20251005,9257,52,0
N22_0_20251005,9361,53,0
N22_0_20251005,9362,54,0
N22_0_20251005,9363,55,0
N22_0_20251005,9364,56,0
N22_0_20251005,9365,57,0
N22_0_20251005,9369,58,0
N22_0_20251005,9370,59,0
N22_0_20251005,9371,60,0
N22_0_20251005,9374,61,0
N22_0_20251005,9375,62,0
N22_0_20251005,8373,63,0
N22_0_20251005,8372,64,0
N22_0_20251005,9461,65,0
N22_0_20251005,9462,66,0
N22_0_20251005,9463,67,0
N22_0_20251005,9464,68,0
N22_0_20251005,9465,69,0
N22_0_20251005,9466,70,0
N22_0_20251005,9567,71,0
N22_0_20251005,9568,72,0
N22_0_20251005,9569,73,0
N22_0_20251005,9570,74,0
N22_0_20251005,9571,75,0
N22_0_20251005,9572,76,0
N22_0_20251005,9573,77,0
N22_0_20251005,9574,78,0
N22_0_20251005,9575,79,0
N22_0_20251005,8579,80,1
2_0_20251005,7042,0,1
2_0_20251005,7041,1,0
2_0_20251005,7040,2,0
2_0_20251005,7039,3,0
2_0_20251005,7038,4,0
2_0_20251005,7037,5,0
2_0_20251005,7036,6,0
2_0_20251005,7035,7,0
2_0_20251005,7034,8,0
2_0_20251005,7033,9,0
2_0_20251005,7032,10,0
2_0_20251005,7086,11,0
2_0_20251005,6232,12,0
2_0_20251005,7241,13,1
2_0_20251005,7240,14,0
2_0_20251005,7239,15,0
2_0_20251005,7238,16,0
2_0_20251005,7237,17,0
2_0_20251005,7236,18,0
2_0_20251005,7235,19,0
2_0_20251005,7234,20,0
2_0_20251005,7083,21,1
2_0_20251005,7080,22,0
2_0_20251005,7028,23,0
2_0_20251005,7027,24,0
2_0_20251005,7224,25,1
2_0_20251005,7223,26,0
2_0_20251005,7222,27,0
2_0_20251005,7221,28,0
2_0_20251005,7220,29,0
2_0_20251005,7219,30,0
2_0_20251005,7218,31,0
2_0_20251005,7217,32,1
2_0_20251005,7216,33,0
2_0_20251005,7215,34,0
2_0_20251005,7214,35,0
2_0_20251005,7213,36,0
2_0_20251005,7212,37,0
2_0_20251005,5000,38,1
2_0_20251005,5002,39,0
2_0_20251005,5515,40,0
2_0_20251005,5006,41,0
2_0_20251005,5008,42,0
2_0_20251005,5010,43,0
2_0_20251005,5012,44,0
2_0_20251005,5015,45,1
2_0_20251005,5312,46,0
2_0_20251005,5313,47,0
2_0_20251005,5315,48,0
2_0_20251005,5316,49,0
2_0_20251005,5317,50,0
2_0_20251005,5318,51,0
2_0_20251005,5319,52,1
2_0_20251005,5320,53,0
2_0_20251005,5321,54,0
2_0_20251005,5322,55,0
2_0_20251005,5323,56,0
2_0_20251005,5324,57,0
2_0_20251005,5325,58,0
2_0_20251005,5327,59,0
2_0_20251005,5328,60,0
2_0_20251005,5329,61,0
2_0_20251005,5330,62,0
2_0_20251005,5331,63,0
2_0_20251005,5332,64,1
24_1_20251005,3081,0,1
24_1_20251005,3825,1,0
24_1_20251005,3810,2,0
24_1_20251005,3814,3,1
24_1_20251005,3816,4,0
24_1_20251005,3818,5,0
24_1_20251005,3820,6,0
24_1_20251005,3822,7,0
24_1_20251005,3824,8,0
24_1_20251005,3826,9,0
24_1_20251005,3828,10,0
24_1_20251005,3830,11,0
24_1_20251005,3832,12,0
24_1_20251005,3834,13,0
24_1_20251005,5469,14,0
24_1_20251005,4459,15,0
24_1_20251005,5419,16,1
24_1_20251005,5420,17,0
24_1_20251005,5421,18,0
24_1_20251005,5422,19,0
24_1_20251005,5423,20,0
24_1_20251005,5424,21,0
24_1_20251005,5425,22,0
24_1_20251005,5426,23,0
24_1_20251005,5427,24,0
24_1_20251005,5428,25,0
24_1_20251005,5429,26,0
24_1_20251005,5430,27,0
24_1_20251005,5431,28,0
24_1_20251005,5432,29,0
24_1_20251005,5433,30,0
24_1_20251005,3258,31,0
24_1_20251005,5486,32,0
24_1_20251005,5488,33,0
24_1_20251005,5492,34,0
24_1_20251005,5496,35,0
24_1_20251005,5498,36,0
24_1_20251005,5500,37,1
24_1_20251005,5502,38,0
24_1_20251005,5506,39,0
24_1_20251005,5508,40,0
24_1_20251005,5510,41,0
24_1_20251005,5513,42,0
24_1_20251005,5514,43,0
24_1_20251005,5516,44,1
24_1_20251005,6512,45,0
24_1_20251005,6514,46,0
24_1_20251005,6515,47,0
24_1_20251005,6516,48,0
24_1_20251005,6517,49,0
24_1_20251005,6518,50,0
24_1_20251005,6519,51,0
24_1_20251005,6540,52,0
24_1_20251005,6542,53,0
24_1_20251005,6544,54,0
24_1_20251005,6545,55,0
24_1_20251005,6546,56,1
24_1_20251005,6547,57,0
24_1_20251005,6548,58,0
24_1_20251005,6550,59,0
24_1_20251005,6551,60,0
24_1_20251005,6552,61,0
24_1_20251005,6553,62,0
24_1_20251005,6224,63,1
24_1_20251005,6027,64,0
24_1_20251005,6028,65,0
24_1_20251005,6251,66,0
24_1_20251005,6252,67,0
24_1_20251005,6253,68,0
24_1_20251005,6254,69,0
24_1_20251005,6255,70,0
24_1_20251005,6256,71,0
24_1_20251005,6257,72,0
24_1_20251005,6258,73,0
24_1_20251005,6259,74,0
24_1_20251005,6260,75,0
24_1_20251005,6261,76,1
24_1_20251005,6263,77,0
24_1_20251005,6264,78,0
24_1_20251005,6265,79,0
24_1_20251005,6266,80,0
24_1_20251005,6267,81,0
24_1_20251005,6268,82,0
24_1_20251005,6269,83,0
24_1_20251005,6270,84,0
24_1_20251005,6271,85,0
24_1_20251005,6272,86,0
24_1_20251005,6273,87,0
24_1_20251005,6274,88,0
24_1_20251005,7083,89,1
2_1_20251005,4332,0,1
2_1_20251005,4331,1,0
2_1_20251005,4330,2,0
2_1_20251005,4329,3,0
2_1_20251005,4328,4,0
2_1_20251005,4327,5,1
2_1_20251005,4325,6,0
2_1_20251005,4324,7,0
2_1_20251005,4323,8,0
2_1_20251005,4322,9,0
2_1_20251005,4321,10,0
2_1_20251005,4320,11,0
2_1_20251005,4319,12,1
2_1_20251005,4317,13,0
2_1_20251005,4316,14,0
2_1_20251005,4315,15,0
2_1_20251005,4313,16,0
2_1_20251005,4312,17,0
2_1_20251005,4311,18,0
2_1_20251005,5502,19,1
2_1_20251005,5506,20,0
2_1_20251005,5508,21,0
2_1_20251005,5510,22,0
2_1_20251005,5513,23,0
2_1_20251005,5514,24,0
2_1_20251005,5516,25,1
2_1_20251005,6212,26,0
2_1_20251005,6213,27,0
2_1_20251005,6214,28,0
2_1_20251005,6215,29,0
2_1_20251005,6216,30,0
2_1_20251005,6217,31,1
2_1_20251005,6218,32,0
2_1_20251005,6219,33,0
2_1_20251005,6220,34,0
2_1_20251005,6221,35,0
2_1_20251005,6222,36,0
2_1_20251005,6223,37,0
2_1_20251005,6224,38,1
2_1_20251005,6027,39,0
2_1_20251005,6028,40,0
2_1_20251005,6080,41,0
2_1_20251005,6081,42,1
2_1_20251005,6234,43,0
2_1_20251005,6235,44,0
2_1_20251005,6236,45,0
2_1_20251005,6237,46,0
2_1_20251005,6238,47,0
2_1_20251005,6239,48,0
2_1_20251005,6240,49,0
2_1_20251005,6241,50,1
2_1_20251005,7232,51,0
2_1_20251005,6086,52,0
2_1_20251005,6032,53,0
2_1_20251005,6033,54,0
2_1_20251005,6034,55,0
2_1_20251005,6035,56,0
2_1_20251005,6036,57,0
2_1_20251005,6037,58,0
2_1_20251005,6038,59,0
2_1_20251005,6039,60,0
2_1_20251005,6040,61,0
2_1_20251005,6041,62,0
2_1_20251005,6042,63,0
2_1_20251005,7042,64,1
24_0_20251005,6081,0,1
24_0_20251005,7274,1,0
24_0_20251005,7272,2,0
24_0_20251005,7271,3,0
24_0_20251005,7270,4,0
24_0_20251005,7269,5,0
24_0_20251005,7268,6,0
24_0_20251005,7267,7,0
24_0_20251005,7266,8,0
24_0_20251005,7265,9,0
24_0_20251005,7264,10,0
24_0_20251005,7263,11,0
24_0_20251005,7261,12,1
24_0_20251005,7260,13,0
24_0_20251005,7259,14,0
24_0_20251005,7258,15,0
24_0_20251005,7257,16,0
24_0_20251005,7256,17,0
24_0_20251005,7255,18,0
24_0_20251005,7253,19,0
24_0_20251005,7252,20,0
24_0_20251005,7251,21,0
24_0_20251005,7028,22,0
24_0_20251005,7027,23,0
24_0_20251005,7224,24,1
24_0_20251005,7553,25,0
24_0_20251005,7552,26,0
24_0_20251005,7551,27,0
24_0_20251005,7550,28,0
24_0_20251005,7548,29,0
24_0_20251005,7547,30,0
24_0_20251005,7546,31,1
24_0_20251005,7545,32,0
24_0_20251005,7544,33,0
24_0_20251005,7543,34,0
24_0_20251005,7542,35,0
24_0_20251005,7541,36,0
24_0_20251005,7540,37,0
24_0_20251005,7519,38,0
24_0_20251005,7518,39,0
24_0_20251005,7517,40,0
24_0_20251005,7515,41,0
24_0_20251005,7514,42,0
24_0_20251005,7512,43,0
24_0_20251005,5000,44,1
24_0_20251005,5002,45,0
24_0_20251005,5515,46,0
24_0_20251005,5006,47,0
24_0_20251005,5008,48,0
24_0_20251005,5010,49,0
24_0_20251005,5012,50,0
24_0_20251005,5014,51,0
24_0_20251005,5016,52,1
24_0_20251005,5018,53,0
24_0_20251005,5020,54,0
24_0_20251005,5024,55,0
24_0_20251005,5026,56,0
24_0_20251005,5028,57,0
24_0_20251005,3260,58,0
24_0_20251005,4433,59,0
24_0_20251005,4432,60,0
24_0_20251005,4431,61,0
24_0_20251005,4430,62,0
24_0_20251005,4429,63,0
24_0_20251005,4428,64,0
24_0_20251005,4427,65,0
24_0_20251005,4426,66,0
24_0_20251005,4425,67,0
24_0_20251005,4424,68,0
24_0_20251005,4423,69,0
24_0_20251005,4422,70,0
24_0_20251005,4421,71,0
24_0_20251005,4420,72,0
24_0_20251005,4419,73,1
24_0_20251005,5459,74,0
24_0_20251005,4469,75,0
24_0_20251005,3833,76,1
24_0_20251005,3829,77,0
24_0_20251005,3827,78,0
24_0_20251005,3823,79,0
24_0_20251005,3821,80,0
24_0_20251005,3817,81,0
24_0_20251005,3813,82,0
24_0_20251005,4470,83,0
24_0_20251005,3809,84,0
24_0_20251005,3000,85,1
145_0_20251005,8165,0,1
145_0_20251005,8164,1,0
145_0_20251005,8163,2,0
145_0_20251005,8161,3,0
145_0_20251005,8152,4,1
145_0_20251005,8161,5,1
145_0_20251005,8120,6,1
145_0_20251005,9197,7,1
145_0_20251005,8136,8,1
145_0_20251005,9115,9,1
145_0_20251005,9117,10,0
145_0_20251005,9150,11,1
145_0_20251005,9347,12,0
145_0_20251005,9348,13,0
145_0_20251005,9349,14,0
145_0_20251005,9350,15,0
145_0_20251005,9351,16,0
145_0_20251005,8352,17,1
145_0_20251005,8351,18,0
145_0_20251005,8350,19,0
145_0_20251005,8349,20,0
145_0_20251005,8348,21,0
145_0_20251005,9353,22,0
145_0_20251005,9354,23,0
145_0_20251005,9355,24,0
145_0_20251005,9356,25,0
145_0_20251005,9357,26,0
145_0_20251005,9358,27,0
145_0_20251005,8359,28,1
916_1_20251005,8416,0,1
916_1_20251005,9401,1,0
916_1_20251005,9402,2,0
916_1_20251005,9403,3,0
916_1_20251005,9404,4,0
916_1_20251005,9405,5,0
916_1_20251005,9406,6,0
916_1_20251005,9407,7,0
916_1_20251005,9408,8,0
916_1_20251005,9409,9,0
916_1_20251005,9410,10,0
916_1_20251005,9411,11,0
916_1_20251005,9412,12,0
916_1_20251005,9414,13,0
916_1_20251005,9499,14,1
916_1_20251005,9417,15,0
916_1_20251005,9418,16,0
916_1_20251005,9419,17,0
916_1_20251005,9420,18,0
916_1_20251005,9422,19,0
916_1_20251005,9423,20,0
916_1_20251005,9429,21,0
916_1_20251005,9567,22,0
916_1_20251005,9568,23,0
916_1_20251005,9546,24,1
758_0_20251005,6020,0,1
758_0_20251005,6080,1,0
758_0_20251005,6081,2,1
758_0_20251005,6234,3,0
758_0_20251005,6235,4,0
